Benefits,Building,Customer,Date,Department,Employee Name,Hire Date,Month,Product,Region,Salesperson,Status,Item Cost,Job Rating,No.Items,Salary,Total Cost,Years
,Taft,Home Fitness,12/17/2014,Sales,"Livingston, Lynette",6/4/2010,Jun,"V-neck sweater, Case of 12",NE,"Livingston, Lynette",Contract,340,2,11,74020,3740,5
,North,Home Fitness,5/31/2015,Sales,"Lucas, John",7/1/2003,Jul,"Thermal Vest, Case of 12",SW,"Lucas, John",Contract,799,3,10,78100,7990,12
,North,Home Fitness,8/23/2015,Sales,"Lucas, John",7/1/2003,Jul,"Thermal Vest, Case of 12",SW,"Lucas, John",Contract,799,3,10,78100,7990,12
,North,Home Fitness,2/8/2015,Sales,"Lucas, John",7/1/2003,Jul,"Thermal Vest, Case of 12",SW,"Lucas, John",Contract,799,3,11,78100,8789,12
,North,Home Fitness,9/28/2015,Sales,"Lucas, John",7/1/2003,Jul,"Thermal Vest, Case of 12",SW,"Lucas, John",Contract,799,3,11,78100,8789,12
,North,Home Fitness,5/17/2015,Sales,"Lucas, John",7/1/2003,Jul,"Thermal Vest, Case of 12",SW,"Lucas, John",Contract,799,3,13,78100,10387,12
,North,Home Fitness,5/24/2015,Sales,"Lucas, John",7/1/2003,Jul,"Polo Sweatshirt, Case of 12",SW,"Lucas, John",Contract,340,3,5,78100,1700,12
,North,Home Fitness,2/22/2015,Sales,"Lucas, John",7/1/2003,Jul,"Polo Sweatshirt, Case of 12",SW,"Lucas, John",Contract,340,3,6,78100,2040,12
,North,Home Fitness,5/18/2015,Sales,"Lucas, John",7/1/2003,Jul,90 Day H+ Supplement Pack,SW,"Lucas, John",Contract,168,3,6,78100,1008,12
,North,Home Fitness,6/23/2015,Sales,"Lucas, John",7/1/2003,Jul,30 Day H+ Supplement Pack,SW,"Lucas, John",Contract,79,3,15,78100,1185,12
,North,Home Fitness,12/8/2015,Sales,"Lucas, John",7/1/2003,Jul,"V-neck sweater, Case of 12",SW,"Lucas, John",Contract,340,3,11,78100,3740,12
DMR,South,Home Fitness,4/27/2014,Sales,"Maynard, Susan",1/14/2012,Jan,"Thermal Vest, Case of 12",NE,"Maynard, Susan",Full Time,799,5,2,39110,1598,4
DMR,South,Home Fitness,6/9/2014,Sales,"Maynard, Susan",1/14/2012,Jan,"Thermal Vest, Case of 12",NE,"Maynard, Susan",Full Time,799,5,3,39110,2397,4
DMR,South,Home Fitness,12/14/2014,Sales,"Maynard, Susan",1/14/2012,Jan,"Polo Sweatshirt, Case of 12",NE,"Maynard, Susan",Full Time,340,5,2,39110,680,4
DMR,South,Home Fitness,3/26/2015,Sales,"Maynard, Susan",1/14/2012,Jan,"Polo Sweatshirt, Case of 12",NE,"Maynard, Susan",Full Time,340,5,6,39110,2040,4
DMR,South,Home Fitness,5/15/2014,Sales,"Maynard, Susan",1/14/2012,Jan,"Polo Sweatshirt, Case of 12",NE,"Maynard, Susan",Full Time,340,5,12,39110,4080,4
DMR,South,Home Fitness,5/31/2015,Sales,"Maynard, Susan",1/14/2012,Jan,90 Day H+ Supplement Pack,NE,"Maynard, Susan",Full Time,168,5,4,39110,672,4
DMR,South,Home Fitness,4/6/2014,Sales,"Maynard, Susan",1/14/2012,Jan,90 Day H+ Supplement Pack,NE,"Maynard, Susan",Full Time,168,5,13,39110,2184,4
DMR,South,Home Fitness,2/4/2015,Sales,"Maynard, Susan",1/14/2012,Jan,30 Day H+ Supplement Pack,NE,"Maynard, Susan",Full Time,79,5,1,39110,79,4
DMR,South,Home Fitness,10/12/2014,Sales,"Maynard, Susan",1/14/2012,Jan,30 Day H+ Supplement Pack,NE,"Maynard, Susan",Full Time,79,5,2,39110,158,4
DMR,South,Home Fitness,2/24/2015,Sales,"Maynard, Susan",1/14/2012,Jan,30 Day H+ Supplement Pack,NE,"Maynard, Susan",Full Time,79,5,6,39110,474,4
DMR,South,Home Fitness,6/22/2014,Sales,"Maynard, Susan",1/14/2012,Jan,30 Day H+ Supplement Pack,NE,"Maynard, Susan",Full Time,79,5,10,39110,790,4
DMR,South,Home Fitness,7/26/2015,Sales,"Maynard, Susan",1/14/2012,Jan,30 Day H+ Supplement Pack,NE,"Maynard, Susan",Full Time,79,5,10,39110,790,4
DMR,South,Home Fitness,7/14/2015,Sales,"Maynard, Susan",1/14/2012,Jan,30 Day H+ Supplement Pack,NE,"Maynard, Susan",Full Time,79,5,12,39110,948,4
DMR,South,Home Fitness,5/10/2015,Sales,"Maynard, Susan",1/14/2012,Jan,30 Day H+ Supplement Pack,NE,"Maynard, Susan",Full Time,79,5,15,39110,1185,4
DMR,South,Home Fitness,4/22/2014,Sales,"Maynard, Susan",1/14/2012,Jan,"V-neck sweater, Case of 12",NE,"Maynard, Susan",Full Time,340,5,4,39110,1360,4
DMR,South,Home Fitness,6/23/2014,Sales,"Maynard, Susan",1/14/2012,Jan,"V-neck sweater, Case of 12",NE,"Maynard, Susan",Full Time,340,5,6,39110,2040,4
DMR,South,Home Fitness,12/25/2014,Sales,"Maynard, Susan",1/14/2012,Jan,"V-neck sweater, Case of 12",NE,"Maynard, Susan",Full Time,340,5,8,39110,2720,4
DMR,South,Home Fitness,3/11/2015,Sales,"Maynard, Susan",1/14/2012,Jan,"V-neck sweater, Case of 12",NE,"Maynard, Susan",Full Time,340,5,11,39110,3740,4
DMR,North,Home Fitness,7/20/2014,Sales,"McCullough, Scott",5/17/2012,May,"Thermal Vest, Case of 12",NW,"McCullough, Scott",Full Time,799,5,15,48550,11985,3
DMR,North,Home Fitness,6/16/2015,Sales,"McCullough, Scott",5/17/2012,May,"Polo Sweatshirt, Case of 12",NW,"McCullough, Scott",Full Time,340,5,1,48550,340,3
DMR,North,Home Fitness,3/8/2015,Sales,"McCullough, Scott",5/17/2012,May,"Polo Sweatshirt, Case of 12",NW,"McCullough, Scott",Full Time,340,5,2,48550,680,3
DMR,North,Home Fitness,12/10/2014,Sales,"McCullough, Scott",5/17/2012,May,90 Day H+ Supplement Pack,NW,"McCullough, Scott",Full Time,168,5,1,48550,168,3
DMR,North,Home Fitness,5/9/2015,Sales,"McCullough, Scott",5/17/2012,May,90 Day H+ Supplement Pack,NW,"McCullough, Scott",Full Time,168,5,14,48550,2352,3
DMR,North,Home Fitness,11/27/2014,Sales,"McCullough, Scott",5/17/2012,May,90 Day H+ Supplement Pack,NW,"McCullough, Scott",Full Time,168,5,14,48550,2352,3
DMR,North,Home Fitness,1/31/2015,Sales,"McCullough, Scott",5/17/2012,May,30 Day H+ Supplement Pack,NW,"McCullough, Scott",Full Time,79,5,1,48550,79,3
DMR,North,Home Fitness,3/8/2015,Sales,"McCullough, Scott",5/17/2012,May,30 Day H+ Supplement Pack,NW,"McCullough, Scott",Full Time,79,5,2,48550,158,3
DMR,North,Home Fitness,12/15/2014,Sales,"McCullough, Scott",5/17/2012,May,30 Day H+ Supplement Pack,NW,"McCullough, Scott",Full Time,79,5,4,48550,316,3
DMR,North,Home Fitness,10/25/2015,Sales,"McCullough, Scott",5/17/2012,May,30 Day H+ Supplement Pack,NW,"McCullough, Scott",Full Time,79,5,8,48550,632,3
DMR,North,Home Fitness,10/5/2014,Sales,"McCullough, Scott",5/17/2012,May,"V-neck sweater, Case of 12",NW,"McCullough, Scott",Full Time,340,5,1,48550,340,3
DMR,North,Home Fitness,4/21/2015,Sales,"McCullough, Scott",5/17/2012,May,"V-neck sweater, Case of 12",NW,"McCullough, Scott",Full Time,340,5,2,48550,680,3
DMR,North,Home Fitness,9/20/2015,Sales,"McCullough, Scott",5/17/2012,May,"V-neck sweater, Case of 12",NW,"McCullough, Scott",Full Time,340,5,6,48550,2040,3
DMR,North,Home Fitness,9/17/2014,Sales,"McCullough, Scott",5/17/2012,May,"V-neck sweater, Case of 12",NW,"McCullough, Scott",Full Time,340,5,15,48550,5100,3
,North,Home Fitness,7/16/2014,Sales,"Norman, Rita",1/17/2006,Jan,"Polo Sweatshirt, Case of 12",SE,"Norman, Rita",Contract,340,4,2,54190,680,10
,North,Home Fitness,7/21/2014,Sales,"Norman, Rita",1/17/2006,Jan,"Polo Sweatshirt, Case of 12",SE,"Norman, Rita",Contract,340,4,9,54190,3060,10
,North,Home Fitness,11/12/2015,Sales,"Norman, Rita",1/17/2006,Jan,"Polo Sweatshirt, Case of 12",SE,"Norman, Rita",Contract,340,4,13,54190,4420,10
,North,Home Fitness,12/12/2015,Sales,"Norman, Rita",1/17/2006,Jan,90 Day H+ Supplement Pack,SE,"Norman, Rita",Contract,168,4,6,54190,1008,10
,North,Home Fitness,7/27/2014,Sales,"Norman, Rita",1/17/2006,Jan,90 Day H+ Supplement Pack,SE,"Norman, Rita",Contract,168,4,8,54190,1344,10
,North,Home Fitness,9/6/2015,Sales,"Norman, Rita",1/17/2006,Jan,90 Day H+ Supplement Pack,SE,"Norman, Rita",Contract,168,4,15,54190,2520,10
,North,Home Fitness,1/4/2015,Sales,"Norman, Rita",1/17/2006,Jan,90 Day H+ Supplement Pack,SE,"Norman, Rita",Contract,168,4,15,54190,2520,10
,North,Home Fitness,11/8/2015,Sales,"Norman, Rita",1/17/2006,Jan,30 Day H+ Supplement Pack,SE,"Norman, Rita",Contract,79,4,1,54190,79,10
,North,Home Fitness,4/29/2014,Sales,"Norman, Rita",1/17/2006,Jan,30 Day H+ Supplement Pack,SE,"Norman, Rita",Contract,79,4,1,54190,79,10
,North,Home Fitness,12/22/2014,Sales,"Norman, Rita",1/17/2006,Jan,30 Day H+ Supplement Pack,SE,"Norman, Rita",Contract,79,4,1,54190,79,10
,North,Home Fitness,2/5/2014,Sales,"Norman, Rita",1/17/2006,Jan,30 Day H+ Supplement Pack,SE,"Norman, Rita",Contract,79,4,9,54190,711,10
,North,Home Fitness,2/5/2014,Sales,"Norman, Rita",1/17/2006,Jan,30 Day H+ Supplement Pack,SE,"Norman, Rita",Contract,79,4,14,54190,1106,10
,North,Home Fitness,8/3/2014,Sales,"Norman, Rita",1/17/2006,Jan,"V-neck sweater, Case of 12",SE,"Norman, Rita",Contract,340,4,4,54190,1360,10
,North,Home Fitness,8/13/2015,Sales,"Norman, Rita",1/17/2006,Jan,"V-neck sweater, Case of 12",SE,"Norman, Rita",Contract,340,4,8,54190,2720,10
,North,Home Fitness,1/15/2015,Sales,"Norman, Rita",1/17/2006,Jan,"V-neck sweater, Case of 12",SE,"Norman, Rita",Contract,340,4,10,54190,3400,10
,North,Home Fitness,7/10/2014,Sales,"Norman, Rita",1/17/2006,Jan,"V-neck sweater, Case of 12",SE,"Norman, Rita",Contract,340,4,14,54190,4760,10
,North,Home Fitness,5/8/2014,Sales,"Norman, Rita",1/17/2006,Jan,"V-neck sweater, Case of 12",SE,"Norman, Rita",Contract,340,4,15,54190,5100,10
DMR,Main,Home Fitness,2/8/2014,Sales,"Owen, Robert",6/15/1998,Jun,"Thermal Vest, Case of 12",SW,"Owen, Robert",Half-Time,799,3,4,20500,3196,17
DMR,Main,Home Fitness,3/10/2014,Sales,"Owen, Robert",6/15/1998,Jun,"Thermal Vest, Case of 12",SW,"Owen, Robert",Half-Time,799,3,8,20500,6392,17
DMR,Main,Home Fitness,2/8/2014,Sales,"Owen, Robert",6/15/1998,Jun,"Thermal Vest, Case of 12",SW,"Owen, Robert",Half-Time,799,3,11,20500,8789,17
DMR,Main,Home Fitness,11/29/2015,Sales,"Owen, Robert",6/15/1998,Jun,"Thermal Vest, Case of 12",SW,"Owen, Robert",Half-Time,799,3,15,20500,11985,17
DMR,Main,Home Fitness,10/15/2015,Sales,"Owen, Robert",6/15/1998,Jun,"Polo Sweatshirt, Case of 12",SW,"Owen, Robert",Half-Time,340,3,8,20500,2720,17
DMR,Main,Home Fitness,5/10/2015,Sales,"Owen, Robert",6/15/1998,Jun,"Polo Sweatshirt, Case of 12",SW,"Owen, Robert",Half-Time,340,3,12,20500,4080,17
DMR,Main,Home Fitness,7/1/2014,Sales,"Owen, Robert",6/15/1998,Jun,"Polo Sweatshirt, Case of 12",SW,"Owen, Robert",Half-Time,340,3,14,20500,4760,17
DMR,Main,Home Fitness,8/18/2014,Sales,"Owen, Robert",6/15/1998,Jun,90 Day H+ Supplement Pack,SW,"Owen, Robert",Half-Time,168,3,1,20500,168,17
DMR,Main,Home Fitness,8/16/2014,Sales,"Owen, Robert",6/15/1998,Jun,90 Day H+ Supplement Pack,SW,"Owen, Robert",Half-Time,168,3,2,20500,336,17
DMR,Main,Home Fitness,6/24/2015,Sales,"Owen, Robert",6/15/1998,Jun,90 Day H+ Supplement Pack,SW,"Owen, Robert",Half-Time,168,3,3,20500,504,17
DMR,Main,Home Fitness,4/20/2015,Sales,"Owen, Robert",6/15/1998,Jun,90 Day H+ Supplement Pack,SW,"Owen, Robert",Half-Time,168,3,12,20500,2016,17
DMR,Main,Home Fitness,1/31/2015,Sales,"Owen, Robert",6/15/1998,Jun,90 Day H+ Supplement Pack,SW,"Owen, Robert",Half-Time,168,3,13,20500,2184,17
DMR,Main,Home Fitness,5/13/2014,Sales,"Owen, Robert",6/15/1998,Jun,90 Day H+ Supplement Pack,SW,"Owen, Robert",Half-Time,168,3,15,20500,2520,17
DMR,Main,Home Fitness,8/10/2014,Sales,"Owen, Robert",6/15/1998,Jun,30 Day H+ Supplement Pack,SW,"Owen, Robert",Half-Time,79,3,3,20500,237,17
DMR,Main,Home Fitness,6/4/2014,Sales,"Owen, Robert",6/15/1998,Jun,30 Day H+ Supplement Pack,SW,"Owen, Robert",Half-Time,79,3,6,20500,474,17
DMR,Main,Home Fitness,11/16/2015,Sales,"Owen, Robert",6/15/1998,Jun,30 Day H+ Supplement Pack,SW,"Owen, Robert",Half-Time,79,3,12,20500,948,17
DMR,Main,Home Fitness,2/15/2015,Sales,"Owen, Robert",6/15/1998,Jun,"V-neck sweater, Case of 12",SW,"Owen, Robert",Half-Time,340,3,2,20500,680,17
DMR,Main,Home Fitness,4/27/2014,Sales,"Owen, Robert",6/15/1998,Jun,"V-neck sweater, Case of 12",SW,"Owen, Robert",Half-Time,340,3,11,20500,3740,17
DMR,Main,Home Fitness,6/30/2015,Sales,"Owen, Robert",6/15/1998,Jun,"V-neck sweater, Case of 12",SW,"Owen, Robert",Half-Time,340,3,13,20500,4420,17
DMR,Main,Home Fitness,10/11/2015,Sales,"Vaughn, Harlon",1/7/2001,Jan,"Thermal Vest, Case of 12",NE,"Vaughn, Harlon",Full Time,799,2,3,71820,2397,15
DMR,Main,Home Fitness,11/23/2015,Sales,"Vaughn, Harlon",1/7/2001,Jan,"Thermal Vest, Case of 12",NE,"Vaughn, Harlon",Full Time,799,2,6,71820,4794,15
DMR,Main,Home Fitness,11/22/2015,Sales,"Vaughn, Harlon",1/7/2001,Jan,"Thermal Vest, Case of 12",NE,"Vaughn, Harlon",Full Time,799,2,10,71820,7990,15
DMR,Main,Home Fitness,5/24/2014,Sales,"Vaughn, Harlon",1/7/2001,Jan,"Thermal Vest, Case of 12",NE,"Vaughn, Harlon",Full Time,799,2,10,71820,7990,15
DMR,Main,Home Fitness,4/25/2015,Sales,"Vaughn, Harlon",1/7/2001,Jan,"Thermal Vest, Case of 12",NE,"Vaughn, Harlon",Full Time,799,2,10,71820,7990,15
DMR,Main,Home Fitness,11/23/2014,Sales,"Vaughn, Harlon",1/7/2001,Jan,"Thermal Vest, Case of 12",NE,"Vaughn, Harlon",Full Time,799,2,14,71820,11186,15
DMR,Main,Home Fitness,12/24/2014,Sales,"Vaughn, Harlon",1/7/2001,Jan,"Polo Sweatshirt, Case of 12",NE,"Vaughn, Harlon",Full Time,340,2,3,71820,1020,15
DMR,Main,Home Fitness,3/25/2015,Sales,"Vaughn, Harlon",1/7/2001,Jan,"Polo Sweatshirt, Case of 12",NE,"Vaughn, Harlon",Full Time,340,2,4,71820,1360,15
DMR,Main,Home Fitness,7/20/2014,Sales,"Vaughn, Harlon",1/7/2001,Jan,"Polo Sweatshirt, Case of 12",NE,"Vaughn, Harlon",Full Time,340,2,13,71820,4420,15
DMR,Main,Home Fitness,11/23/2015,Sales,"Vaughn, Harlon",1/7/2001,Jan,90 Day H+ Supplement Pack,NE,"Vaughn, Harlon",Full Time,168,2,1,71820,168,15
DMR,Main,Home Fitness,11/11/2015,Sales,"Vaughn, Harlon",1/7/2001,Jan,90 Day H+ Supplement Pack,NE,"Vaughn, Harlon",Full Time,168,2,6,71820,1008,15
DMR,Main,Home Fitness,11/3/2015,Sales,"Vaughn, Harlon",1/7/2001,Jan,90 Day H+ Supplement Pack,NE,"Vaughn, Harlon",Full Time,168,2,7,71820,1176,15
DMR,Main,Home Fitness,12/13/2015,Sales,"Vaughn, Harlon",1/7/2001,Jan,90 Day H+ Supplement Pack,NE,"Vaughn, Harlon",Full Time,168,2,7,71820,1176,15
DMR,Main,Home Fitness,12/17/2014,Sales,"Vaughn, Harlon",1/7/2001,Jan,90 Day H+ Supplement Pack,NE,"Vaughn, Harlon",Full Time,168,2,11,71820,1848,15
DMR,Main,Home Fitness,10/26/2014,Sales,"Vaughn, Harlon",1/7/2001,Jan,90 Day H+ Supplement Pack,NE,"Vaughn, Harlon",Full Time,168,2,15,71820,2520,15
DMR,Main,Home Fitness,7/16/2015,Sales,"Vaughn, Harlon",1/7/2001,Jan,30 Day H+ Supplement Pack,NE,"Vaughn, Harlon",Full Time,79,2,3,71820,237,15
DMR,Main,Home Fitness,5/9/2015,Sales,"Vaughn, Harlon",1/7/2001,Jan,30 Day H+ Supplement Pack,NE,"Vaughn, Harlon",Full Time,79,2,10,71820,790,15
DMR,Main,Home Fitness,1/26/2015,Sales,"Vaughn, Harlon",1/7/2001,Jan,"V-neck sweater, Case of 12",NE,"Vaughn, Harlon",Full Time,340,2,8,71820,2720,15
DMR,Main,Home Fitness,11/25/2014,Sales,"Vaughn, Harlon",1/7/2001,Jan,"V-neck sweater, Case of 12",NE,"Vaughn, Harlon",Full Time,340,2,9,71820,3060,15
DMR,Main,Home Fitness,4/12/2015,Sales,"Vaughn, Harlon",1/7/2001,Jan,"V-neck sweater, Case of 12",NE,"Vaughn, Harlon",Full Time,340,2,12,71820,4080,15
R,North,Home USA,11/12/2014,Sales,"Arnold, Cole",2/26/2010,Feb,"Thermal Vest, Case of 12",NE,"Arnold, Cole",Full Time,799,5,3,22860,2397,6
R,North,Home USA,5/24/2015,Sales,"Arnold, Cole",2/26/2010,Feb,"Thermal Vest, Case of 12",NE,"Arnold, Cole",Full Time,799,5,4,22860,3196,6
R,North,Home USA,6/18/2014,Sales,"Arnold, Cole",2/26/2010,Feb,"Thermal Vest, Case of 12",NE,"Arnold, Cole",Full Time,799,5,11,22860,8789,6
R,North,Home USA,5/2/2015,Sales,"Arnold, Cole",2/26/2010,Feb,"Polo Sweatshirt, Case of 12",NW,"Arnold, Cole",Full Time,340,5,1,22860,340,6
R,North,Home USA,7/14/2015,Sales,"Arnold, Cole",2/26/2010,Feb,"Polo Sweatshirt, Case of 12",NW,"Arnold, Cole",Full Time,340,5,2,22860,680,6
R,North,Home USA,6/1/2014,Sales,"Arnold, Cole",2/26/2010,Feb,"Polo Sweatshirt, Case of 12",NW,"Arnold, Cole",Full Time,340,5,2,22860,680,6
R,North,Home USA,11/19/2015,Sales,"Arnold, Cole",2/26/2010,Feb,"Polo Sweatshirt, Case of 12",NW,"Arnold, Cole",Full Time,340,5,7,22860,2380,6
R,North,Home USA,5/17/2015,Sales,"Arnold, Cole",2/26/2010,Feb,"Polo Sweatshirt, Case of 12",NW,"Arnold, Cole",Full Time,340,5,8,22860,2720,6
R,North,Home USA,11/1/2014,Sales,"Arnold, Cole",2/26/2010,Feb,90 Day H+ Supplement Pack,NE,"Arnold, Cole",Full Time,168,5,2,22860,336,6
R,North,Home USA,11/8/2015,Sales,"Arnold, Cole",2/26/2010,Feb,90 Day H+ Supplement Pack,NE,"Arnold, Cole",Full Time,168,5,13,22860,2184,6
R,North,Home USA,5/23/2015,Sales,"Arnold, Cole",2/26/2010,Feb,90 Day H+ Supplement Pack,NE,"Arnold, Cole",Full Time,168,5,13,22860,2184,6
R,North,Home USA,10/29/2015,Sales,"Arnold, Cole",2/26/2010,Feb,90 Day H+ Supplement Pack,NE,"Arnold, Cole",Full Time,168,5,13,22860,2184,6
R,North,Home USA,10/13/2014,Sales,"Arnold, Cole",2/26/2010,Feb,30 Day H+ Supplement Pack,NE,"Arnold, Cole",Full Time,79,5,1,22860,79,6
R,North,Home USA,7/4/2015,Sales,"Arnold, Cole",2/26/2010,Feb,30 Day H+ Supplement Pack,NE,"Arnold, Cole",Full Time,79,5,10,22860,790,6
R,North,Home USA,10/13/2014,Sales,"Arnold, Cole",2/26/2010,Feb,"V-neck sweater, Case of 12",NE,"Arnold, Cole",Full Time,340,5,3,22860,1020,6
R,North,Home USA,4/29/2015,Sales,"Arnold, Cole",2/26/2010,Feb,"V-neck sweater, Case of 12",NE,"Arnold, Cole",Full Time,340,5,4,22860,1360,6
R,North,Home USA,6/16/2014,Sales,"Arnold, Cole",2/26/2010,Feb,"V-neck sweater, Case of 12",NE,"Arnold, Cole",Full Time,340,5,14,22860,4760,6
,Watson,Home USA,5/11/2014,Sales,"Byrd, Asa",7/25/2003,Jul,"Thermal Vest, Case of 12",SE,"Byrd, Asa",Hourly,799,2,10,11044,7990,12
,Watson,Home USA,10/25/2015,Sales,"Byrd, Asa",7/25/2003,Jul,"Thermal Vest, Case of 12",SE,"Byrd, Asa",Hourly,799,2,13,11044,10387,12
,Watson,Home USA,10/21/2015,Sales,"Byrd, Asa",7/25/2003,Jul,"Polo Sweatshirt, Case of 12",SE,"Byrd, Asa",Hourly,340,2,1,11044,340,12
,Watson,Home USA,2/19/2014,Sales,"Byrd, Asa",7/25/2003,Jul,"Polo Sweatshirt, Case of 12",SE,"Byrd, Asa",Hourly,340,2,2,11044,680,12
,Watson,Home USA,11/1/2015,Sales,"Byrd, Asa",7/25/2003,Jul,"Polo Sweatshirt, Case of 12",SE,"Byrd, Asa",Hourly,340,2,11,11044,3740,12
,Watson,Home USA,2/3/2015,Sales,"Byrd, Asa",7/25/2003,Jul,"Polo Sweatshirt, Case of 12",SE,"Byrd, Asa",Hourly,340,2,14,11044,4760,12
,Watson,Home USA,4/8/2014,Sales,"Byrd, Asa",7/25/2003,Jul,90 Day H+ Supplement Pack,SE,"Byrd, Asa",Hourly,168,2,3,11044,504,12
,Watson,Home USA,1/11/2014,Sales,"Byrd, Asa",7/25/2003,Jul,90 Day H+ Supplement Pack,SE,"Byrd, Asa",Hourly,168,2,10,11044,1680,12
,Watson,Home USA,10/22/2014,Sales,"Byrd, Asa",7/25/2003,Jul,"V-neck sweater, Case of 12",SE,"Byrd, Asa",Hourly,340,2,8,11044,2720,12
,Main,Home USA,7/8/2015,Sales,"Christensen, Jill",11/12/2010,Nov,"Thermal Vest, Case of 12",NW,"Christensen, Jill",Hourly,799,3,7,35312,5593,5
,Main,Home USA,8/1/2015,Sales,"Christensen, Jill",11/12/2010,Nov,"Polo Sweatshirt, Case of 12",NW,"Christensen, Jill",Hourly,340,3,8,35312,2720,5
,Main,Home USA,1/28/2014,Sales,"Christensen, Jill",11/12/2010,Nov,"Polo Sweatshirt, Case of 12",NW,"Christensen, Jill",Hourly,340,3,8,35312,2720,5
,Main,Home USA,11/16/2014,Sales,"Christensen, Jill",11/12/2010,Nov,"Polo Sweatshirt, Case of 12",NW,"Christensen, Jill",Hourly,340,3,9,35312,3060,5
,Main,Home USA,4/15/2015,Sales,"Christensen, Jill",11/12/2010,Nov,"Polo Sweatshirt, Case of 12",NW,"Christensen, Jill",Hourly,340,3,12,35312,4080,5
,Main,Home USA,10/22/2015,Sales,"Christensen, Jill",11/12/2010,Nov,90 Day H+ Supplement Pack,NW,"Christensen, Jill",Hourly,168,3,1,35312,168,5
,Main,Home USA,5/17/2014,Sales,"Christensen, Jill",11/12/2010,Nov,90 Day H+ Supplement Pack,NW,"Christensen, Jill",Hourly,168,3,11,35312,1848,5
,Main,Home USA,11/5/2014,Sales,"Christensen, Jill",11/12/2010,Nov,90 Day H+ Supplement Pack,NW,"Christensen, Jill",Hourly,168,3,11,35312,1848,5
,Main,Home USA,8/31/2014,Sales,"Christensen, Jill",11/12/2010,Nov,30 Day H+ Supplement Pack,NW,"Christensen, Jill",Hourly,79,3,2,35312,158,5
,Main,Home USA,5/12/2014,Sales,"Christensen, Jill",11/12/2010,Nov,30 Day H+ Supplement Pack,NW,"Christensen, Jill",Hourly,79,3,3,35312,237,5
,Main,Home USA,8/26/2014,Sales,"Christensen, Jill",11/12/2010,Nov,30 Day H+ Supplement Pack,NW,"Christensen, Jill",Hourly,79,3,5,35312,395,5
,Main,Home USA,1/30/2014,Sales,"Christensen, Jill",11/12/2010,Nov,30 Day H+ Supplement Pack,NW,"Christensen, Jill",Hourly,79,3,5,35312,395,5
,Main,Home USA,9/1/2015,Sales,"Christensen, Jill",11/12/2010,Nov,30 Day H+ Supplement Pack,NW,"Christensen, Jill",Hourly,79,3,7,35312,553,5
,Main,Home USA,8/20/2015,Sales,"Christensen, Jill",11/12/2010,Nov,"V-neck sweater, Case of 12",NW,"Christensen, Jill",Hourly,340,3,1,35312,340,5
,Main,Home USA,11/9/2014,Sales,"Christensen, Jill",11/12/2010,Nov,"V-neck sweater, Case of 12",NW,"Christensen, Jill",Hourly,340,3,2,35312,680,5
,Main,Home USA,8/6/2015,Sales,"Christensen, Jill",11/12/2010,Nov,"V-neck sweater, Case of 12",NW,"Christensen, Jill",Hourly,340,3,5,35312,1700,5
,Main,Home USA,8/30/2015,Sales,"Christensen, Jill",11/12/2010,Nov,"V-neck sweater, Case of 12",NW,"Christensen, Jill",Hourly,340,3,5,35312,1700,5
,Main,Home USA,11/2/2015,Sales,"Christensen, Jill",11/12/2010,Nov,"V-neck sweater, Case of 12",NW,"Christensen, Jill",Hourly,340,3,8,35312,2720,5
,Main,Home USA,8/31/2015,Sales,"Christensen, Jill",11/12/2010,Nov,"V-neck sweater, Case of 12",NW,"Christensen, Jill",Hourly,340,3,10,35312,3400,5
,Main,Home USA,4/10/2014,Sales,"Christensen, Jill",11/12/2010,Nov,"V-neck sweater, Case of 12",NW,"Christensen, Jill",Hourly,340,3,14,35312,4760,5
,Main,Home USA,6/27/2015,Sales,"Christensen, Jill",11/12/2010,Nov,"V-neck sweater, Case of 12",NW,"Christensen, Jill",Hourly,340,3,15,35312,5100,5
D,South,Home USA,7/24/2014,Sales,"Kelly, Icelita",2/11/2000,Feb,"Thermal Vest, Case of 12",SW,"Kelly, Icelita",Full Time,799,5,2,45450,1598,16
D,South,Home USA,4/12/2014,Sales,"Kelly, Icelita",2/11/2000,Feb,"Thermal Vest, Case of 12",SW,"Kelly, Icelita",Full Time,799,5,4,45450,3196,16
D,South,Home USA,4/19/2014,Sales,"Kelly, Icelita",2/11/2000,Feb,"Thermal Vest, Case of 12",SW,"Kelly, Icelita",Full Time,799,5,8,45450,6392,16
D,South,Home USA,9/14/2014,Sales,"Kelly, Icelita",2/11/2000,Feb,"Thermal Vest, Case of 12",SW,"Kelly, Icelita",Full Time,799,5,8,45450,6392,16
D,South,Home USA,9/16/2014,Sales,"Kelly, Icelita",2/11/2000,Feb,"Thermal Vest, Case of 12",SW,"Kelly, Icelita",Full Time,799,5,13,45450,10387,16
D,South,Home USA,4/15/2015,Sales,"Kelly, Icelita",2/11/2000,Feb,"Thermal Vest, Case of 12",SW,"Kelly, Icelita",Full Time,799,5,13,45450,10387,16
D,South,Home USA,8/16/2015,Sales,"Kelly, Icelita",2/11/2000,Feb,"Thermal Vest, Case of 12",SW,"Kelly, Icelita",Full Time,799,5,13,45450,10387,16
D,South,Home USA,8/17/2015,Sales,"Kelly, Icelita",2/11/2000,Feb,90 Day H+ Supplement Pack,SW,"Kelly, Icelita",Full Time,168,5,2,45450,336,16
